dateSold,lotAreaValue,priceChange,zestimate,imgSrc,initialPrice,detailUrl,bedrooms,longitude,latitude,listingStatus,zpid,rent,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,street,city,state,zip,currentPrice,loadDate
,0.0,0.0,577300.0,https://photos.zillowstatic.com/fp/5c438aae52538fbcd2d9b7c250c37dab-p_e.jpg,599000,/homedetails/1-E-Julian-St-UNIT-209-San-Jose-CA-95112/89475422_zpid/,1,-121.89388,37.34097,FOR_SALE,89475422,2529.0,0,1.0,727,USA,USD,,true,1 E Julian St UNIT 209,san jose,ca,95112,599000.0,2024-03-12
,0.0,0.0,577300.0,https://photos.zillowstatic.com/fp/5c438aae52538fbcd2d9b7c250c37dab-p_e.jpg,599000,/homedetails/1-E-Julian-St-UNIT-209-San-Jose-CA-95112/89475422_zpid/,1,-121.89388,37.34097,FOR_SALE,89475422,2529.0,0,1.0,727,USA,USD,,true,1 E Julian St UNIT 209,san jose,ca,95112,599000.0,2024-03-12
,0.0,0.0,577300.0,https://photos.zillowstatic.com/fp/5c438aae52538fbcd2d9b7c250c37dab-p_e.jpg,599000,/homedetails/1-E-Julian-St-UNIT-209-San-Jose-CA-95112/89475422_zpid/,1,-121.89388,37.34097,FOR_SALE,89475422,2529.0,0,1.0,727,USA,USD,,true,1 E Julian St UNIT 209,san jose,ca,95112,599000.0,2024-03-12
